id,url,title,description,price,images,image_count,scraped_at
books_af45292dd3,https://www.olx.in/item/books-c453-used-ncert-class-xi-math-textbook-cbse-half-price-in-bhagwati-vihar-delhi-iid-1828698214,Used NCERT Class XI Math Textbook (CBSE) - Half Price,"Key Information ​Book Name: NCERT Mathematics Textbook ​Class: 11th (XI) ​Medium: (e.g., English Medium) ​Board: CBSE / State Board ​Edition/Year: (e.g., 2024-25 Edition) The book is in very good overall condition. The cover is clean, and no pages are torn or missing. No pencil Marking in book. - Books",139,"[""/content/drive/MyDrive/olx_books_dataset/images/books_af45292dd3/1.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_af45292dd3/2.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_af45292dd3/3.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_af45292dd3/4.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_af45292dd3/5.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_af45292dd3/6.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_af45292dd3/7.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_af45292dd3/8.jpg""]",8,2025-12-09 06:41:00.485452
books_44d9062c35,https://www.olx.in/item/books-c453-neet-module-full-syallbus-in-baliguma-jamshedpur-iid-1813288660,Neet module full Syallbus,Ranchi biome Institute neet perp module full set for class 11/12 - Books,2000,"[""/content/drive/MyDrive/olx_books_dataset/images/books_44d9062c35/1.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_44d9062c35/2.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_44d9062c35/3.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_44d9062c35/4.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_44d9062c35/5.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_44d9062c35/6.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_44d9062c35/7.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_44d9062c35/8.jpg""]",8,2025-12-09 06:41:07.719903
books_e7c594b574,https://www.olx.in/item/books-c453-pinnacle-7th-addition-new-no-use-in-jhalwa-allahabad-iid-1828701980,Pinnacle 7th addition new no use,Jiski book thi unka selection ho gya h wo pad bhi nahi oaye - Books,200,"[""/content/drive/MyDrive/olx_books_dataset/images/books_e7c594b574/1.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_e7c594b574/2.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_e7c594b574/3.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_e7c594b574/4.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_e7c594b574/5.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_e7c594b574/6.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_e7c594b574/7.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_e7c594b574/8.jpg""]",8,2025-12-09 06:41:13.324025
books_9adddf31be,https://www.olx.in/item/books-c453-vision-fm-4-th-edition-in-thurai-mangalam-perambalur-iid-1828702291,Vision fm 4 th edition,"Quantity:1,price:535 - Books",535,"[""/content/drive/MyDrive/olx_books_dataset/images/books_9adddf31be/1.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_9adddf31be/2.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_9adddf31be/3.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_9adddf31be/4.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_9adddf31be/5.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_9adddf31be/6.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_9adddf31be/7.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_9adddf31be/8.jpg""]",8,2025-12-09 06:42:01.671687
books_fdfafedcfa,https://www.olx.in/item/books-c453-bsc-mathematics-books-in-bagbari-malda-iid-1815171898,Bsc mathematics books,SLST mathematics partial sells also available - Books,3700,"[""/content/drive/MyDrive/olx_books_dataset/images/books_fdfafedcfa/1.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_fdfafedcfa/2.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_fdfafedcfa/3.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_fdfafedcfa/4.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_fdfafedcfa/5.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_fdfafedcfa/6.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_fdfafedcfa/7.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_fdfafedcfa/8.jpg""]",8,2025-12-09 06:42:09.394747
books_1a75b4de9a,https://www.olx.in/item/books-c453-set-of-three-books-in-suchitra-road-hyderabad-iid-1828699421,Set of three books,Self help books - Books,600,"[""/content/drive/MyDrive/olx_books_dataset/images/books_1a75b4de9a/1.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_1a75b4de9a/2.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_1a75b4de9a/3.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_1a75b4de9a/4.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_1a75b4de9a/5.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_1a75b4de9a/6.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_1a75b4de9a/7.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_1a75b4de9a/8.jpg""]",8,2025-12-09 06:42:17.197193
books_46b388f167,https://www.olx.in/item/books-c453-educart-10th-icse-board-study-guides-in-parvati-pune-iid-1827443624,Educart 10th icse board study guides,Volume-1 and Volume-2 guides for standard X icse pattern. Great guides which helped my daughter to secure above 95 in icse board exams. 2 for price of 1 - Books,750,"[""/content/drive/MyDrive/olx_books_dataset/images/books_46b388f167/1.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_46b388f167/2.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_46b388f167/3.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_46b388f167/4.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_46b388f167/5.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_46b388f167/6.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_46b388f167/7.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_46b388f167/8.jpg""]",8,2025-12-09 06:46:02.992681
books_ab4c58a474,https://www.olx.in/item/books-c453-physics-wallah-all-books-for-iit-jeejee-mains-and-advance-11th-12th-in-kautilya-nagar-hilsa-iid-1827067746,"Physics wallah all books for iit jee,jee mains and advance 11th, 12th","Mere paas Physics Wallah (PW) ke original books available hain jo bahut hi achchi condition me hain. Books sirf padhai ke time use ki gayi hain, pages bilkul safe hain, koi tear, pen-mark ya highlighter use nahi kiya gaya hai FEATURE Original PW publication Saaf-suthre pages Notes clear & readable Binding strong Complete chapters included Exam preparation ke liye best book BOOK AVAILABLE: PHYSICS, CHEMISTRY, MATH HAR BOOKS KA 4 MODULE ISME HOGA REASON FOR SELLING hamko preparation complete ho chuka hai PRICE 1000 rs main sabhi book se denge Delivery Local pickup available Interested ho to message karein. Pehle aane wale ko pehle milega. - Books",1000,"[""/content/drive/MyDrive/olx_books_dataset/images/books_ab4c58a474/1.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_ab4c58a474/2.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_ab4c58a474/3.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_ab4c58a474/4.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_ab4c58a474/5.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_ab4c58a474/6.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_ab4c58a474/7.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_ab4c58a474/8.jpg""]",8,2025-12-09 06:46:09.800468
books_71b31c7f1f,https://www.olx.in/item/books-c453-jujutsu-kaisen-vol-012-in-income-tax-colony-jodhpur-iid-1828701901,"JUJUTSU KAISEN VOL 0,1,2","New condition for you Vol,0 : 197 Vol,1 : 207 Vol 3: 198 - Books",600,"[""/content/drive/MyDrive/olx_books_dataset/images/books_71b31c7f1f/1.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_71b31c7f1f/2.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_71b31c7f1f/3.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_71b31c7f1f/4.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_71b31c7f1f/5.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_71b31c7f1f/6.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_71b31c7f1f/7.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_71b31c7f1f/8.jpg""]",8,2025-12-09 06:46:21.802676
books_43a8d21bad,https://www.olx.in/item/books-c453-word-power-made-easy-bt-norman-lewis-in-udailalpur-haldwani-iid-1828698161,Word Power Made Easy bt Norman Lewis,"The ultimate guide to improving your English vocabulary! Word Power Made Easy by Norman Lewis is a must-have for students, professionals, and anyone preparing for competitive exams (GRE, CAT, SSC, Banking, etc.). Condition: Used only one time. Book is in Good condition, minimal highlighting with pencil, no torn pages. Key Feature: Uses a unique, proven method of learning words through roots, prefixes, and suffixes. PRICE- Rs.120 only (original price was 199) - Books",120,"[""/content/drive/MyDrive/olx_books_dataset/images/books_43a8d21bad/1.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_43a8d21bad/2.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_43a8d21bad/3.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_43a8d21bad/4.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_43a8d21bad/5.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_43a8d21bad/6.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_43a8d21bad/7.jpg"", ""/content/drive/MyDrive/olx_books_dataset/images/books_43a8d21bad/8.jpg""]",8,2025-12-09 06:48:34.194528
